Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Tuition_fees_up_to_date,Debtor,Scholarship_holder,Admission_grade,Age_at_enrollment,Gender,Status
0,0.0,0,0.0,1,0,0,124.3,18,1,Graduate
2,10.5,0,0.0,1,0,0,118.9,21,1,Dropout
6,13.5,0,0.0,1,0,0,130.2,18,1,Dropout
1,11.0,0,0.0,1,0,0,120.0,19,1,Enrolled
1,10.0,0,0.0,0,0,0,140.0,30,1,Dropout
0,0.0,0,0.0,1,0,0,130.0,29,1,Dropout
1,12.0,3,10.666666666666666,1,1,0,130.4,18,1,Dropout
4,12.25,5,12.2,1,0,1,116.1,18,1,Dropout
5,11.4,6,11.666666666666666,1,0,0,130.0,22,1,Dropout
0,0.0,0,0.0,0,0,0,124.3,27,1,Dropout
4,14.25,5,14.0,1,0,0,125.0,20,1,Graduate
11,14.454545454545457,10,14.2,1,0,0,110.0,42,1,Graduate
12,14.538461538461538,12,14.461538461538462,1,1,0,115.0,21,1,Graduate
6,12.733333333333334,7,11.95,1,0,0,129.6,23,1,Graduate
5,13.2,4,13.5,1,0,0,128.8,21,1,Dropout
0,0.0,0,0.0,1,0,0,144.2,19,1,Graduate
6,12.333333333333334,4,12.75,1,0,1,134.0,40,1,Dropout
5,11.2,7,11.25,1,0,0,112.0,22,1,Dropout
6,13.2,6,13.2,1,0,0,128.8,19,1,Graduate
5,11.833333333333334,4,14.0,1,0,1,134.0,24,1,Enrolled
5,11.333333333333334,2,11.5,1,0,0,125.0,21,1,Enrolled
5,13.6,5,14.6,1,0,0,123.2,18,1,Graduate
0,0.0,2,11.5,1,0,0,118.4,18,1,Dropout
5,12.857142857142858,5,13.666666666666666,1,0,0,116.2,24,1,Dropout
3,14.333333333333334,5,12.428571428571429,1,0,1,123.0,28,1,Enrolled
5,13.5,6,14.0,1,0,1,113.5,19,0,Graduate
6,14.428571428571429,4,15.6,1,0,0,125.0,28,0,Enrolled
0,0.0,0,0.0,1,0,0,134.8,18,0,Dropout
0,0.0,0,0.0,0,0,0,149.9,19,0,Graduate
8,12.82875,8,12.82875,1,0,1,119.8,19,0,Graduate
0,0.0,4,13.75,1,0,0,125.0,21,0,Graduate
0,0.0,0,0.0,1,1,0,135.1,18,0,Dropout
6,14.666666666666666,6,13.166666666666666,1,0,0,138.3,19,0,Graduate
7,13.937142857142858,7,13.937142857142858,1,0,0,122.5,19,0,Graduate
10,14.7,12,14.583333333333334,1,0,0,148.0,20,0,Graduate
6,11.666666666666666,5,12.2,1,0,0,126.2,18,0,Graduate
6,14.85,6,14.85,1,0,0,129.8,20,0,Graduate
1,12.0,0,0.0,1,0,0,104.0,26,0,Dropout
7,13.6875,8,15.622222222222222,1,0,0,126.7,18,0,Dropout
5,12.4,5,11.6,1,0,0,120.0,58,0,Graduate
7,13.398,8,13.5425,1,0,0,124.6,18,0,Graduate
5,11.8,4,12.0,1,0,0,130.0,20,0,Enrolled
0,0.0,0,0.0,1,0,0,127.3,20,0,Dropout
13,11.76923076923077,14,11.928571428571429,1,0,0,122.0,29,0,Graduate
0,0.0,0,0.0,0,1,0,125.1,27,0,Dropout
6,13.285714285714286,6,13.0,1,0,1,110.0,21,0,Graduate
6,11.666666666666666,6,11.166666666666666,1,0,1,129.8,20,0,Graduate
6,11.5,5,12.2,1,0,1,114.9,19,0,Graduate
6,13.081666666666669,6,13.15,1,0,1,125.6,22,0,Graduate
6,12.666666666666666,6,13.0,1,0,1,125.1,19,0,Graduate
3,11.333333333333334,0,0.0,0,1,0,115.7,19,0,Dropout
5,13.6,5,11.6,1,0,0,112.6,23,0,Enrolled
6,13.166666666666666,5,13.2,1,0,1,127.2,18,0,Dropout
0,0.0,0,0.0,1,0,0,140.0,19,0,Dropout
5,11.666666666666666,5,12.6,1,0,0,140.0,20,0,Graduate
6,13.5,6,13.428571428571429,1,0,1,120.4,19,0,Graduate
0,0.0,0,0.0,0,1,1,100.0,26,0,Dropout
6,13.166666666666666,6,14.142857142857142,1,0,1,113.5,18,0,Graduate
4,12.5,2,12.5,1,1,0,132.1,29,0,Dropout
6,13.375,6,13.0,0,0,0,160.0,20,0,Graduate
6,13.166666666666666,6,12.666666666666666,1,0,0,126.3,19,0,Graduate
4,13.4,2,13.5,1,0,0,160.0,23,0,Enrolled
3,13.0,3,11.666666666666666,1,0,0,100.0,25,0,Enrolled
7,13.154285714285717,7,13.154285714285717,1,0,0,125.8,18,0,Graduate
6,12.833333333333334,6,12.833333333333334,1,0,1,142.2,19,0,Graduate
7,12.142857142857142,7,13.142857142857142,1,0,0,119.4,18,0,Graduate
5,13.34,6,12.385714285714286,1,0,1,106.4,19,0,Enrolled
4,13.0,4,13.75,1,0,0,120.0,36,0,Dropout
3,12.0,3,11.666666666666666,1,0,1,150.0,20,1,Enrolled
0,0.0,0,0.0,1,0,0,148.6,20,1,Dropout
5,11.0,0,0.0,1,0,0,108.7,18,1,Dropout
5,11.5,6,11.333333333333334,1,0,0,130.0,19,1,Enrolled
3,13.333333333333334,2,12.5,0,1,0,124.6,20,1,Dropout
7,14.594444444444443,8,13.472,1,0,0,131.0,18,1,Graduate
4,11.0,3,10.666666666666666,1,1,0,130.0,20,1,Dropout
0,0.0,0,0.0,0,1,0,116.1,24,1,Dropout
0,0.0,0,0.0,1,0,0,125.6,19,1,Dropout
1,12.0,2,12.0,1,0,0,121.3,18,1,Dropout
5,14.0,5,13.2,1,0,0,107.4,18,1,Graduate
6,13.571428571428571,5,11.8,1,0,0,116.9,18,1,Graduate
0,0.0,0,0.0,1,0,0,123.5,22,1,Dropout
6,14.25,6,13.857142857142858,1,0,0,130.5,19,1,Graduate
0,0.0,0,0.0,0,1,0,140.0,32,0,Dropout
0,0.0,0,0.0,1,0,1,117.1,21,0,Dropout
7,13.542857142857144,7,13.542857142857144,1,0,1,127.5,19,0,Graduate
9,13.11111111111111,7,11.714285714285714,1,0,1,126.0,39,0,Graduate
9,12.666666666666666,7,12.142857142857142,1,0,0,113.0,30,0,Graduate
4,10.75,2,10.0,1,0,0,130.1,18,0,Dropout
4,10.75,2,10.0,1,0,0,110.0,38,0,Dropout
6,13.666666666666666,6,13.333333333333334,1,0,0,135.8,20,0,Graduate
6,13.833333333333334,6,12.833333333333334,1,0,0,126.3,55,0,Graduate
17,13.176470588235292,16,13.0,1,0,0,130.0,53,0,Dropout
4,12.75,5,12.6,1,0,0,104.0,54,0,Dropout
5,12.86,5,12.86,1,0,1,123.6,18,0,Enrolled
4,12.0,4,12.0,0,1,0,121.0,44,0,Dropout
9,11.666666666666666,9,12.555555555555555,1,0,0,130.5,28,0,Graduate
14,16.5,11,16.90909090909091,1,0,0,180.0,37,0,Graduate
9,12.333333333333334,7,11.77777777777778,1,0,0,112.5,20,0,Graduate
7,12.59125,7,12.820000000000002,1,0,0,126.1,18,0,Enrolled
4,11.5,3,11.0,1,0,0,111.8,19,1,Dropout
18,11.894736842105264,13,12.923076923076923,1,0,1,131.4,23,1,Graduate
0,0.0,0,0.0,1,0,0,144.3,22,1,Dropout
0,0.0,0,0.0,0,0,0,115.0,24,1,Dropout
5,13.0,2,11.5,1,0,0,120.0,22,1,Enrolled
0,0.0,0,0.0,1,0,0,168.6,26,1,Dropout
6,15.166666666666666,6,14.833333333333334,1,0,0,127.7,18,1,Graduate
4,11.75,2,13.5,1,0,0,150.0,24,1,Dropout
0,0.0,1,15.0,1,0,0,129.8,18,1,Enrolled
0,0.0,0,0.0,1,0,0,135.6,26,1,Dropout
3,11.333333333333334,3,14.75,1,0,0,100.0,27,1,Dropout
5,12.6,5,13.2,1,0,1,140.0,20,1,Graduate
0,0.0,1,14.0,1,0,0,124.1,19,1,Dropout
6,15.5,4,15.5,1,0,1,131.6,18,1,Dropout
7,12.365714285714288,7,12.365714285714288,1,0,0,129.0,18,1,Graduate
5,13.2,5,13.25,1,0,0,135.7,19,1,Enrolled
7,11.428571428571429,7,11.857142857142858,1,0,0,108.0,34,1,Enrolled
0,0.0,0,0.0,1,0,0,110.8,19,1,Dropout
4,14.0,6,12.333333333333334,1,0,1,124.5,19,1,Graduate
3,12.0,5,11.8,1,0,0,100.0,30,1,Dropout
0,0.0,3,12.0,0,0,0,123.8,22,1,Dropout
4,10.0,3,11.333333333333334,0,0,0,131.4,19,1,Dropout
1,10.0,1,10.0,1,0,0,118.5,21,1,Dropout
0,0.0,0,0.0,0,0,0,122.0,22,1,Dropout
6,11.166666666666666,3,11.666666666666666,1,0,1,122.9,19,1,Enrolled
4,11.75,3,11.333333333333334,1,0,0,118.7,20,1,Enrolled
3,11.75,0,0.0,1,0,0,100.0,35,1,Dropout
1,10.0,1,11.0,1,0,0,135.9,20,1,Dropout
3,14.0,5,12.8,1,0,0,138.4,21,1,Graduate
0,0.0,0,0.0,0,1,0,128.2,27,1,Dropout
3,12.0,0,0.0,0,0,0,107.4,26,1,Dropout
0,0.0,0,0.0,0,0,0,129.8,20,1,Dropout
8,11.88888888888889,5,11.6,0,1,0,100.0,28,1,Dropout
6,13.833333333333334,6,13.666666666666666,1,0,0,113.0,19,1,Graduate
0,0.0,0,0.0,0,0,0,107.0,47,1,Dropout
5,11.4,5,12.4,0,0,0,130.0,55,1,Dropout
0,0.0,2,11.0,1,0,0,120.0,39,1,Dropout
14,10.642857142857142,12,10.666666666666666,1,1,0,120.5,35,1,Dropout
2,11.0,0,0.0,0,0,0,120.5,32,1,Dropout
6,16.833333333333332,6,16.666666666666668,1,0,0,137.0,20,1,Graduate
6,13.571428571428571,5,13.2,1,0,0,115.0,36,1,Graduate
5,14.714285714285714,5,14.375,1,1,1,142.7,34,1,Graduate
0,0.0,0,0.0,1,0,0,116.7,21,1,Dropout
1,10.0,1,11.0,1,0,1,136.1,42,1,Dropout
1,11.0,4,11.75,1,0,0,134.3,25,1,Dropout
1,11.0,0,0.0,1,0,1,153.0,18,1,Dropout
5,12.0,6,12.833333333333334,1,0,1,132.0,18,1,Graduate
6,11.125,6,11.857142857142858,1,0,0,129.6,19,1,Graduate
3,11.333333333333334,2,11.5,0,1,0,105.0,34,1,Dropout
2,12.0,0,0.0,1,0,0,130.8,20,1,Dropout
0,0.0,0,0.0,1,0,0,119.7,20,1,Dropout
7,14.54,7,14.54,1,0,0,132.5,21,1,Graduate
6,12.166666666666666,4,13.0,1,0,0,130.0,19,1,Graduate
4,13.5,3,11.666666666666666,0,1,0,120.0,31,1,Dropout
6,14.75,5,14.333333333333334,1,0,0,150.0,21,1,Graduate
5,12.375,5,11.666666666666666,1,0,1,115.6,20,1,Graduate
6,12.733333333333334,6,12.733333333333334,1,0,0,119.1,22,1,Graduate
4,12.5,0,0.0,0,0,0,123.5,19,1,Dropout
0,0.0,0,0.0,0,1,0,120.0,41,1,Dropout
0,0.0,0,0.0,1,0,0,110.0,27,1,Dropout
7,13.44285714285714,7,13.771428571428572,1,0,0,131.4,19,0,Dropout
8,14.2,8,14.2,1,0,1,126.8,20,0,Graduate
6,13.55,6,13.55,1,0,1,118.9,19,0,Graduate
5,11.6,5,11.166666666666666,1,0,0,160.0,35,0,Graduate
6,13.571428571428571,6,15.285714285714286,1,0,0,115.9,22,0,Graduate
6,13.833333333333334,6,15.0,1,0,1,109.3,20,0,Graduate
4,11.25,4,10.857142857142858,0,1,0,113.9,18,0,Dropout
5,10.2,4,11.25,1,0,1,121.8,18,0,Graduate
7,15.675714285714283,7,15.675714285714283,1,0,0,140.0,30,0,Graduate
6,10.833333333333334,6,12.0,1,1,1,114.7,18,0,Graduate
6,14.5,5,15.0,1,0,1,120.0,20,0,Enrolled
4,10.4,4,10.75,1,0,1,107.3,19,0,Enrolled
5,13.0,5,13.333333333333334,1,0,0,136.2,19,0,Graduate
7,12.242857142857144,8,14.125,1,0,1,119.5,21,0,Graduate
7,13.0,6,12.5,1,1,0,106.0,21,0,Enrolled
6,14.166666666666666,6,13.428571428571429,1,0,0,124.1,18,0,Enrolled
4,14.25,4,12.5,1,0,1,133.2,18,0,Graduate
1,12.0,2,10.5,0,0,0,110.0,35,0,Dropout
4,13.25,5,13.82,1,0,0,114.8,21,0,Enrolled
6,13.183333333333332,6,13.183333333333332,1,0,1,130.0,18,1,Graduate
1,11.0,0,0.0,1,0,0,122.6,22,1,Enrolled
7,11.9725,8,12.65125,1,0,1,133.5,20,1,Graduate
5,12.4,5,12.8,1,0,0,120.0,34,0,Graduate
5,12.6,5,11.25,1,0,0,120.0,33,0,Enrolled
6,13.9,6,13.9,1,0,1,137.3,22,0,Graduate
4,11.5,3,11.0,1,0,1,123.5,20,0,Enrolled
4,14.2,4,11.857142857142858,1,0,0,131.8,35,0,Enrolled
3,10.666666666666666,3,10.666666666666666,0,0,0,130.0,39,0,Dropout
0,0.0,0,0.0,0,0,0,128.0,19,0,Dropout
6,11.0,3,11.333333333333334,1,0,1,95.0,36,0,Graduate
7,13.957142857142856,7,13.957142857142856,1,0,1,116.0,21,0,Graduate
4,12.5,3,13.666666666666666,1,0,0,136.7,22,0,Enrolled
6,13.333333333333334,6,15.285714285714286,1,1,1,107.5,42,0,Graduate
0,0.0,0,0.0,1,0,0,108.4,34,0,Dropout
6,11.666666666666666,5,11.6,1,0,0,130.7,20,0,Enrolled
6,15.714285714285714,6,15.5,1,0,0,155.9,33,0,Graduate
5,11.0,5,11.4,1,0,0,106.1,20,0,Graduate
4,12.25,4,12.75,1,1,0,128.6,19,0,Graduate
5,12.2,8,12.22222222222222,1,1,0,140.0,34,0,Dropout
5,13.0,5,14.0,1,0,0,145.0,18,0,Graduate
4,12.0,6,13.0,1,0,1,113.0,24,0,Graduate
6,13.333333333333334,6,12.333333333333334,1,0,0,137.1,18,0,Graduate
3,13.0,3,13.0,1,0,0,119.7,20,0,Enrolled
7,12.91,7,12.91,1,0,0,120.5,21,0,Graduate
6,11.0,3,11.0,1,0,1,125.7,19,0,Graduate
6,13.579999999999998,8,12.93625,1,0,1,125.5,19,0,Graduate
4,12.4,6,12.5,1,0,1,124.5,18,0,Graduate
8,12.88888888888889,7,13.0,1,0,1,126.0,38,0,Graduate
11,11.545454545454543,9,11.7,1,1,0,136.2,21,1,Enrolled
1,10.0,0,0.0,1,0,0,124.2,23,1,Enrolled
8,14.34125,8,14.34125,1,0,0,138.5,19,0,Graduate
6,14.142857142857142,5,12.0,0,1,0,122.3,18,0,Dropout
0,0.0,0,0.0,1,0,1,126.0,18,0,Graduate
5,11.8,4,11.25,1,0,0,135.4,24,0,Enrolled
6,13.333333333333334,6,14.166666666666666,1,0,1,146.5,18,0,Graduate
6,14.5,6,12.857142857142858,1,0,0,121.9,18,0,Graduate
8,12.666666666666666,10,13.4,1,0,0,130.0,26,0,Graduate
1,10.0,2,10.0,1,1,0,115.2,19,0,Enrolled
0,0.0,0,0.0,1,0,1,115.2,19,0,Dropout
4,11.0,4,12.5,1,0,0,125.1,19,0,Enrolled
2,12.0,4,11.0,1,1,0,108.0,20,0,Dropout
4,10.0,2,13.5,1,0,0,125.9,22,0,Enrolled
7,14.20857142857143,8,15.127777777777778,1,0,0,128.0,19,0,Graduate
7,14.30714285714286,8,15.0125,1,0,0,113.5,20,0,Graduate
3,11.0,4,13.375,1,0,0,124.6,36,0,Enrolled
0,0.0,0,0.0,1,0,0,116.0,29,0,Dropout
6,12.0,4,11.0,1,0,0,124.9,19,0,Graduate
0,0.0,0,0.0,0,1,0,140.5,24,0,Dropout
0,0.0,0,0.0,0,1,0,179.6,27,0,Dropout
6,13.857142857142858,6,14.285714285714286,1,0,1,116.1,18,0,Graduate
0,0.0,0,0.0,1,0,1,139.4,18,0,Graduate
0,0.0,0,0.0,1,0,0,129.0,21,0,Dropout
5,11.0,5,13.0,1,0,1,135.6,43,0,Graduate
5,13.2,5,14.4,1,0,1,147.8,18,0,Graduate
6,13.5,3,15.333333333333334,1,0,1,138.0,21,0,Dropout
0,0.0,0,0.0,1,0,0,150.0,26,0,Dropout
7,14.214285714285714,7,14.214285714285714,1,0,1,130.8,19,0,Graduate
5,13.0,5,12.4,1,0,0,122.6,18,0,Graduate
2,12.0,1,10.0,1,0,0,119.1,22,0,Dropout
0,0.0,0,0.0,1,0,0,111.8,27,0,Dropout
5,12.8,5,12.6,1,0,0,125.0,18,0,Graduate
4,13.6,4,12.2,1,0,0,129.9,19,0,Graduate
7,13.971428571428572,8,15.75,1,0,0,131.1,18,0,Graduate
6,15.0,6,14.857142857142858,1,0,1,141.4,19,0,Graduate
0,0.0,0,0.0,0,0,0,120.0,32,0,Dropout
26,15.07777777777778,17,15.023529411764704,1,0,0,133.4,23,0,Graduate
6,13.383333333333333,6,13.383333333333333,1,0,0,127.3,20,0,Graduate
12,13.25,10,13.090909090909092,1,1,0,131.8,20,0,Graduate
5,11.714285714285714,2,10.666666666666666,0,1,0,114.8,19,0,Dropout
8,13.01125,8,13.01125,1,0,1,132.8,18,0,Graduate
3,10.666666666666666,4,12.0,1,0,0,140.0,21,0,Dropout
0,0.0,0,0.0,1,0,1,108.3,20,0,Enrolled
6,13.0,3,12.666666666666666,1,0,0,150.0,22,0,Graduate
5,12.0,5,11.4,1,0,0,160.0,26,0,Graduate
6,12.166666666666666,5,13.8,1,0,0,131.7,20,0,Graduate
6,11.85,7,13.65,1,0,0,112.6,19,0,Graduate
4,11.0,5,11.2,1,0,0,111.1,31,0,Graduate
7,12.327777777777778,8,11.736,1,1,1,127.5,20,0,Graduate
4,12.0,5,13.428571428571429,1,0,0,120.2,20,0,Graduate
7,14.428571428571429,8,14.511111111111113,1,0,0,118.9,21,0,Graduate
7,13.78,8,12.6125,1,0,0,119.9,18,0,Graduate
6,13.8,6,13.8,1,0,1,127.3,19,0,Graduate
7,14.857142857142858,7,15.142857142857142,1,0,1,127.9,18,0,Graduate
5,13.0,5,12.6,1,0,0,133.0,40,0,Enrolled
6,12.142857142857142,6,13.333333333333334,1,0,1,114.6,18,0,Graduate
6,15.666666666666666,6,14.833333333333334,1,0,0,144.5,18,0,Graduate
5,12.5,7,12.166666666666666,1,0,0,125.4,19,0,Graduate
6,12.833333333333334,6,13.166666666666666,1,0,1,145.0,19,0,Graduate
0,0.0,0,0.0,0,1,0,138.1,28,0,Dropout
6,12.5,6,12.666666666666666,1,0,0,124.6,20,0,Graduate
4,11.25,5,13.0,1,0,0,130.8,18,0,Graduate
6,15.25,6,15.25,1,0,0,140.5,18,0,Graduate
5,14.0,3,12.0,1,0,1,124.1,20,0,Graduate
13,12.076923076923077,11,12.090909090909092,1,1,0,118.4,28,0,Graduate
16,14.625,9,14.88888888888889,1,0,0,128.2,23,0,Graduate
4,10.5,2,10.5,1,0,0,109.5,19,0,Dropout
6,12.833333333333334,6,12.166666666666666,1,0,1,131.1,18,0,Graduate
6,12.5,5,11.8,0,1,1,137.9,20,0,Graduate
12,11.23076923076923,9,12.77777777777778,1,0,0,128.2,20,0,Graduate
2,10.5,0,0.0,1,0,0,126.5,27,0,Dropout
3,12.0,2,12.0,1,0,0,120.0,18,0,Dropout
7,10.985714285714286,8,12.3,1,0,1,123.0,37,0,Graduate
5,12.62,3,14.166666666666666,0,0,0,130.0,42,0,Dropout
6,13.0,8,14.2125,1,0,0,141.1,20,0,Dropout
0,0.0,0,0.0,0,0,0,140.0,34,1,Dropout
0,0.0,0,0.0,1,0,0,133.6,22,1,Dropout
6,13.5,6,13.333333333333334,1,0,0,123.5,39,1,Graduate
6,13.516666666666666,6,13.516666666666666,1,0,1,136.3,18,1,Graduate
6,13.166666666666666,6,13.285714285714286,1,0,1,123.5,21,1,Graduate
0,0.0,0,0.0,1,0,0,112.0,34,1,Dropout
6,13.125,6,13.0,1,0,1,160.0,22,1,Graduate
3,14.4,0,0.0,1,0,0,110.0,31,1,Dropout
4,12.0,0,0.0,0,0,0,116.8,19,1,Dropout
0,0.0,0,0.0,1,0,0,109.5,19,1,Dropout
0,0.0,0,0.0,1,0,0,100.0,31,1,Dropout
3,10.8,3,10.5,1,0,0,117.3,19,0,Enrolled
0,0.0,0,0.0,1,0,0,130.0,30,0,Dropout
7,16.13142857142857,8,15.52222222222222,1,0,1,137.8,20,0,Graduate
7,14.838571428571427,8,14.8,1,0,1,136.5,18,0,Graduate
3,10.333333333333334,3,12.0,1,0,0,138.7,31,0,Dropout
3,12.0,4,11.25,1,0,0,124.9,19,0,Dropout
0,0.0,0,0.0,1,0,1,140.0,43,0,Dropout
6,13.166666666666666,6,14.0,1,0,1,122.6,20,0,Graduate
8,13.9475,8,13.9475,1,0,1,129.5,19,0,Graduate
3,11.333333333333334,0,0.0,1,0,0,155.0,22,0,Dropout
7,12.75,7,12.285714285714286,1,0,0,100.0,26,0,Graduate
5,12.6,5,11.25,1,0,1,137.6,19,0,Graduate
6,12.25,6,12.25,1,0,0,120.0,29,0,Dropout
0,0.0,2,11.666666666666666,1,0,0,114.0,20,0,Enrolled
5,11.0,5,11.4,1,0,1,139.0,38,0,Enrolled
12,11.833333333333334,9,12.7,1,0,0,110.0,41,0,Graduate
6,13.066666666666668,6,13.066666666666668,1,0,0,128.5,19,0,Dropout
6,13.833333333333334,6,13.875,1,1,0,132.2,19,0,Graduate
3,13.833333333333334,0,0.0,1,0,0,130.0,43,0,Dropout
5,11.8,5,13.2,1,0,0,129.3,19,0,Graduate
12,13.333333333333334,10,12.818181818181818,1,0,1,128.2,19,1,Enrolled
8,13.74625,8,13.74625,1,0,0,130.3,18,1,Graduate
0,0.0,0,0.0,1,0,0,162.5,19,1,Dropout
0,0.0,0,0.0,1,0,0,130.0,38,1,Dropout
0,0.0,0,0.0,1,0,0,110.0,37,1,Dropout
6,13.333333333333334,5,14.5,1,0,1,142.3,26,0,Graduate
1,10.0,5,11.4,1,0,1,122.0,21,0,Enrolled
6,15.666666666666666,6,15.285714285714286,1,0,1,153.6,18,0,Graduate
7,11.857142857142858,7,11.857142857142858,1,0,0,112.9,18,0,Graduate
5,14.5,5,13.6,1,0,0,124.1,18,0,Graduate
6,12.166666666666666,6,13.714285714285714,1,0,0,129.7,19,0,Graduate
5,12.6,6,12.0,1,0,0,110.0,18,0,Graduate
7,12.285714285714286,7,12.285714285714286,1,0,0,136.3,18,0,Enrolled
6,12.666666666666666,6,13.0,1,1,1,146.0,19,0,Graduate
0,0.0,0,0.0,1,0,0,129.9,19,0,Dropout
6,12.857142857142858,4,13.0,1,0,1,140.9,18,0,Graduate
7,13.9,7,13.9,1,0,0,135.5,18,0,Graduate
7,13.817142857142857,7,13.817142857142857,1,0,1,122.0,20,0,Graduate
6,13.314285714285717,7,12.875,1,0,1,140.0,22,0,Graduate
0,0.0,0,0.0,1,0,0,163.0,18,0,Dropout
6,12.166666666666666,6,12.166666666666666,1,0,1,107.4,19,0,Graduate
4,11.25,3,11.333333333333334,0,0,1,114.3,20,0,Dropout
5,12.4,6,12.75,1,0,0,140.8,19,0,Enrolled
6,14.666666666666666,6,14.571428571428571,1,0,1,126.3,20,0,Graduate
4,12.0,4,12.0,1,0,0,110.0,28,0,Dropout
6,14.0,3,12.666666666666666,1,0,0,126.2,19,0,Graduate
6,12.571428571428571,4,13.666666666666666,1,0,0,140.0,22,0,Enrolled
6,15.538461538461538,6,12.625,1,0,0,123.0,19,0,Graduate
0,0.0,0,0.0,0,0,0,157.0,18,0,Dropout
6,15.0,6,14.833333333333334,1,0,0,149.7,18,0,Graduate
4,12.25,5,13.285714285714286,1,0,0,140.0,22,0,Graduate
11,15.692307692307692,9,15.555555555555555,1,0,0,170.0,20,0,Graduate
5,12.285714285714286,5,12.75,1,0,1,130.2,24,0,Graduate
12,11.833333333333334,11,11.25,1,1,0,135.5,22,0,Enrolled
6,12.166666666666666,5,14.0,1,0,0,118.3,20,0,Enrolled
7,11.88888888888889,8,11.95625,1,0,1,116.3,20,0,Graduate
0,0.0,0,0.0,0,0,0,120.0,35,0,Dropout
5,11.8,5,12.6,1,0,1,154.7,18,0,Graduate
6,11.166666666666666,6,11.666666666666666,1,0,0,132.7,19,0,Graduate
7,14.05714285714286,8,14.6,1,0,0,130.8,18,0,Graduate
4,11.75,4,10.0,1,0,0,122.7,18,0,Dropout
6,13.166666666666666,6,13.0,1,0,0,130.0,31,0,Enrolled
6,13.5,6,14.0,1,0,1,123.6,19,0,Graduate
7,12.625,8,13.0625,1,0,1,116.5,20,0,Graduate
0,0.0,0,0.0,1,0,0,111.1,21,0,Dropout
7,13.971428571428572,7,13.971428571428572,1,0,1,136.3,18,0,Graduate
2,11.0,0,0.0,1,0,0,129.8,18,0,Dropout
5,12.8,5,15.333333333333334,1,0,0,134.7,33,0,Graduate
6,13.571428571428571,5,12.8,1,0,1,131.8,18,0,Enrolled
0,0.0,0,0.0,0,0,1,126.8,18,0,Dropout
2,11.5,4,11.0,1,1,0,130.7,21,0,Enrolled
4,11.25,4,12.0,1,0,0,109.8,19,0,Enrolled
5,13.714285714285714,5,13.142857142857142,1,0,0,133.9,28,0,Graduate
0,0.0,0,0.0,0,0,0,109.9,29,0,Dropout
6,12.0,3,14.666666666666666,0,1,0,160.0,36,0,Dropout
6,12.666666666666666,6,13.333333333333334,1,0,1,106.5,32,0,Graduate
7,13.29,7,13.29,1,0,1,120.0,25,0,Enrolled
8,10.375,9,10.444444444444445,1,0,0,107.8,33,0,Enrolled
3,12.0,1,13.0,0,0,0,100.0,34,0,Dropout
5,11.4,6,11.166666666666666,1,0,0,112.5,33,0,Graduate
2,13.25,3,12.6,0,1,0,135.5,29,0,Dropout
6,13.861666666666666,0,0.0,1,0,0,145.0,18,0,Dropout
6,12.166666666666666,6,12.142857142857142,1,0,1,119.0,18,0,Graduate
4,13.75,6,14.5,1,0,0,130.0,38,0,Graduate
6,15.433333333333332,6,15.433333333333332,1,0,1,126.3,19,0,Graduate
6,13.833333333333334,6,15.5,1,0,1,113.5,39,0,Graduate
12,11.833333333333334,11,11.363636363636363,1,0,0,120.0,37,0,Graduate
0,0.0,0,0.0,1,0,0,111.3,32,0,Dropout
0,0.0,0,0.0,1,0,0,130.2,18,0,Dropout
7,12.333333333333334,8,12.625,1,0,0,140.2,20,0,Enrolled
6,11.166666666666666,6,12.166666666666666,1,0,0,113.9,20,0,Graduate
6,14.666666666666666,6,12.428571428571429,1,0,1,99.0,23,0,Graduate
5,11.2,4,11.75,1,0,0,124.0,19,0,Enrolled
6,13.714285714285714,6,14.166666666666666,1,0,0,138.9,18,0,Graduate
5,12.8,5,11.444444444444445,1,0,0,130.0,19,1,Graduate
4,13.25,5,11.8,1,0,0,120.8,20,0,Graduate
6,13.78,6,13.78,1,0,0,127.8,19,0,Dropout
7,15.11,7,15.11,1,0,0,126.0,19,0,Graduate
4,11.0,5,11.2,1,0,0,126.0,18,0,Graduate
7,15.798571428571426,7,15.798571428571426,1,0,1,138.5,20,0,Graduate
7,13.775714285714288,8,15.599999999999998,1,0,0,119.4,20,0,Graduate
7,12.16,7,12.16,1,0,0,101.5,24,0,Graduate
0,0.0,0,0.0,1,0,0,101.5,24,0,Dropout
6,14.333333333333334,6,15.5,1,0,0,126.2,20,0,Graduate
6,11.833333333333334,3,13.333333333333334,1,0,0,129.8,20,0,Enrolled
6,14.833333333333334,6,12.5,0,0,0,138.4,18,0,Enrolled
7,14.2,7,14.2,1,0,0,129.3,18,0,Graduate
5,12.2,5,13.2,1,0,0,113.1,21,0,Graduate
4,13.0,5,13.666666666666666,1,0,0,144.3,18,0,Graduate
7,12.485714285714286,7,12.485714285714286,1,0,1,141.0,19,0,Graduate
6,17.0,6,16.285714285714285,1,0,0,130.0,22,0,Graduate
5,10.8,6,10.166666666666666,1,0,0,117.5,19,0,Graduate
6,14.716666666666669,6,14.716666666666669,1,0,0,131.8,18,0,Graduate
2,13.5,5,11.4,1,0,1,133.7,19,0,Enrolled
